amfi_code,date,nav
125496,07-06-2022,141.8898
125496,08-06-2022,142.9955
125496,09-06-2022,142.764
125496,10-06-2022,142.4385
125496,13-06-2022,144.9187
125496,14-06-2022,146.2073
125496,15-06-2022,146.479
125496,16-06-2022,146.4649
125496,17-06-2022,147.4558
125496,20-06-2022,146.2938
125496,21-06-2022,148.5376
125496,22-06-2022,145.7428
125496,23-06-2022,144.7435
125496,24-06-2022,146.4153
125496,27-06-2022,143.5102
125496,28-06-2022,139.5257
125496,29-06-2022,139.7609
125496,30-06-2022,135.57
125496,01-07-2022,132.4751
125496,04-07-2022,134.3521
125496,05-07-2022,133.9308
125496,06-07-2022,137.1034
125496,07-07-2022,134.2055
125496,08-07-2022,134.0524
125496,11-07-2022,135.0903
125496,12-07-2022,132.3183
125496,13-07-2022,134.8485
125496,14-07-2022,136.1622
125496,15-07-2022,132.2928
125496,18-07-2022,132.2757
125496,19-07-2022,133.2674
125496,20-07-2022,131.9253
125496,21-07-2022,128.4837
125496,22-07-2022,129.1983
125496,25-07-2022,134.4118
125496,26-07-2022,133.5495
125496,27-07-2022,137.3952
125496,28-07-2022,135.6103
125496,29-07-2022,136.211
125496,01-08-2022,138.1775
125496,02-08-2022,138.2326
125496,03-08-2022,137.5678
125496,04-08-2022,139.4415
125496,05-08-2022,144.2657
125496,08-08-2022,145.1256
125496,09-08-2022,143.8573
125496,10-08-2022,143.4451
125496,11-08-2022,150.0299
125496,12-08-2022,150.4767
125496,15-08-2022,148.9495
125496,16-08-2022,145.9614
125496,17-08-2022,141.2444
125496,18-08-2022,142.2465
125496,19-08-2022,144.0009
125496,22-08-2022,143.0519
125496,23-08-2022,143.092
125496,24-08-2022,140.156
125496,25-08-2022,140.5684
125496,26-08-2022,141.864
125496,29-08-2022,140.5755
125496,30-08-2022,144.9303
125496,31-08-2022,142.8262
125496,01-09-2022,143.6335
125496,02-09-2022,145.9057
125496,05-09-2022,145.783
125496,06-09-2022,145.3686
125496,07-09-2022,141.7097
125496,08-09-2022,145.25
125496,09-09-2022,144.8857
125496,12-09-2022,146.3668
125496,13-09-2022,148.2196
125496,14-09-2022,146.6249
125496,15-09-2022,146.1842
125496,16-09-2022,149.776
125496,19-09-2022,146.8465
125496,20-09-2022,152.5518
125496,21-09-2022,150.5904
125496,22-09-2022,147.476
125496,23-09-2022,147.9083
125496,26-09-2022,153.869
125496,27-09-2022,148.661
125496,28-09-2022,148.3654
125496,29-09-2022,149.7189
125496,30-09-2022,149.8919
125496,03-10-2022,151.0048
125496,04-10-2022,149.1362
125496,05-10-2022,147.6083
125496,06-10-2022,147.2951
125496,07-10-2022,144.3804
125496,10-10-2022,144.3437
125496,11-10-2022,143.4131
125496,12-10-2022,142.2786
125496,13-10-2022,143.1776
125496,14-10-2022,138.5642
125496,17-10-2022,138.069
125496,18-10-2022,143.9041
125496,19-10-2022,141.17
125496,20-10-2022,144.5141
125496,21-10-2022,144.7358
125496,24-10-2022,143.2445
125496,25-10-2022,139.9182
125496,26-10-2022,140.3469
125496,27-10-2022,144.0958
125496,28-10-2022,143.1655
125496,31-10-2022,143.0356
125496,01-11-2022,145.7156
125496,02-11-2022,146.6898
125496,03-11-2022,142.619
125496,04-11-2022,142.9513
125496,07-11-2022,146.9211
125496,08-11-2022,146.9043
125496,09-11-2022,139.7358
125496,10-11-2022,140.7891
125496,11-11-2022,140.3636
125496,14-11-2022,135.8195
125496,15-11-2022,131.789
125496,16-11-2022,134.1746
125496,17-11-2022,132.4796
125496,18-11-2022,130.3884
125496,21-11-2022,130.3765
125496,22-11-2022,128.9364
125496,23-11-2022,129.2395
125496,24-11-2022,128.839
125496,25-11-2022,126.1269
125496,28-11-2022,125.0357
125496,29-11-2022,126.101
125496,30-11-2022,126.2655
125496,01-12-2022,126.1487
125496,02-12-2022,130.6173
125496,05-12-2022,132.4079
125496,06-12-2022,134.5123
125496,07-12-2022,134.1845
125496,08-12-2022,134.79
125496,09-12-2022,133.8182
125496,12-12-2022,135.7647
125496,13-12-2022,135.5696
125496,14-12-2022,136.1868
125496,15-12-2022,136.6554
125496,16-12-2022,136.6859
125496,19-12-2022,143.99
125496,20-12-2022,142.3415
125496,21-12-2022,140.6885
125496,22-12-2022,142.5236
125496,23-12-2022,141.0751
125496,26-12-2022,140.4127
125496,27-12-2022,137.7441
125496,28-12-2022,139.0386
125496,29-12-2022,140.3771
125496,30-12-2022,139.6579
125496,02-01-2023,141.5316
125496,03-01-2023,136.8758
125496,04-01-2023,135.2095
125496,05-01-2023,134.8702
125496,06-01-2023,132.0985
125496,09-01-2023,128.0131
125496,10-01-2023,127.374
125496,11-01-2023,129.0353
125496,12-01-2023,132.0841
125496,13-01-2023,130.8556
125496,16-01-2023,132.6546
125496,17-01-2023,134.2475
125496,18-01-2023,137.266
125496,19-01-2023,136.4763
125496,20-01-2023,132.1332
125496,23-01-2023,132.3728
125496,24-01-2023,130.03
125496,25-01-2023,128.4081
125496,26-01-2023,127.7825
125496,27-01-2023,127.0733
125496,30-01-2023,127.4669
125496,31-01-2023,129.1504
125496,01-02-2023,128.3665
125496,02-02-2023,129.3514
125496,03-02-2023,129.4571
125496,06-02-2023,131.7082
125496,07-02-2023,131.3335
125496,08-02-2023,131.2192
125496,09-02-2023,130.407
125496,10-02-2023,130.0979
125496,13-02-2023,128.3347
125496,14-02-2023,126.3665
125496,15-02-2023,128.2005
125496,16-02-2023,125.7714
125496,17-02-2023,125.1182
125496,20-02-2023,127.4737
125496,21-02-2023,126.7345
125496,22-02-2023,128.6947
125496,23-02-2023,127.3964
125496,24-02-2023,125.056
125496,27-02-2023,121.5348
125496,28-02-2023,124.4734
125496,01-03-2023,121.9946
125496,02-03-2023,123.7025
125496,03-03-2023,121.544
125496,06-03-2023,124.493
125496,07-03-2023,129.5066
125496,08-03-2023,125.6463
125496,09-03-2023,123.2621
125496,10-03-2023,125.0453
125496,13-03-2023,126.2688
125496,14-03-2023,128.1041
125496,15-03-2023,126.8515
125496,16-03-2023,131.4595
125496,17-03-2023,131.8111
125496,20-03-2023,128.9963
125496,21-03-2023,128.4794
125496,22-03-2023,125.7667
125496,23-03-2023,129.4374
125496,24-03-2023,127.9701
125496,27-03-2023,129.1749
125496,28-03-2023,128.1516
125496,29-03-2023,126.8025
125496,30-03-2023,122.5122
125496,31-03-2023,123.8987
125496,03-04-2023,126.8643
125496,04-04-2023,124.8424
125496,05-04-2023,121.4387
125496,06-04-2023,123.2614
125496,07-04-2023,119.6767
125496,10-04-2023,122.3696
125496,11-04-2023,120.4448
125496,12-04-2023,118.1191
125496,13-04-2023,118.7124
125496,14-04-2023,116.5593
125496,17-04-2023,115.1399
125496,18-04-2023,115.9368
125496,19-04-2023,110.9314
125496,20-04-2023,114.2719
125496,21-04-2023,114.4245
125496,24-04-2023,111.8244
125496,25-04-2023,109.8384
125496,26-04-2023,111.8594
125496,27-04-2023,113.1311
125496,28-04-2023,116.0173
125496,01-05-2023,114.6553
125496,02-05-2023,115.3305
125496,03-05-2023,116.2794
125496,04-05-2023,117.7986
125496,05-05-2023,120.2536
125496,08-05-2023,118.7672
125496,09-05-2023,118.5885
125496,10-05-2023,117.3513
125496,11-05-2023,117.3047
125496,12-05-2023,118.8439
125496,15-05-2023,115.371
125496,16-05-2023,117.7383
125496,17-05-2023,115.3888
125496,18-05-2023,114.8138
125496,19-05-2023,117.4477
125496,22-05-2023,118.2058
125496,23-05-2023,118.9932
125496,24-05-2023,116.5299
125496,25-05-2023,114.404
125496,26-05-2023,116.4052
125496,29-05-2023,115.2348
125496,30-05-2023,114.2716
125496,31-05-2023,116.3172
125496,01-06-2023,114.183
125496,02-06-2023,114.7991
125496,05-06-2023,114.9509
125496,06-06-2023,115.0086
125496,07-06-2023,113.9986
125496,08-06-2023,112.8715
125496,09-06-2023,110.7426
125496,12-06-2023,111.7657
125496,13-06-2023,110.483
125496,14-06-2023,112.4703
125496,15-06-2023,112.0775
125496,16-06-2023,110.0039
125496,19-06-2023,109.5935
125496,20-06-2023,108.8433
125496,21-06-2023,110.8801
125496,22-06-2023,110.2047
125496,23-06-2023,109.7174
125496,26-06-2023,112.5654
125496,27-06-2023,113.6571
125496,28-06-2023,117.1213
125496,29-06-2023,119.84
125496,30-06-2023,117.9922
125496,03-07-2023,120.1596
125496,04-07-2023,123.5247
125496,05-07-2023,127.0008
125496,06-07-2023,129.3294
125496,07-07-2023,131.6529
125496,10-07-2023,131.0081
125496,11-07-2023,129.1054
125496,12-07-2023,128.3579
125496,13-07-2023,124.5821
125496,14-07-2023,127.6618
125496,17-07-2023,127.0811
125496,18-07-2023,130.1048
125496,19-07-2023,127.2924
125496,20-07-2023,129.8429
125496,21-07-2023,128.7577
125496,24-07-2023,125.8518
125496,25-07-2023,129.607
125496,26-07-2023,132.2616
125496,27-07-2023,132.8385
125496,28-07-2023,132.9928
125496,31-07-2023,134.118
125496,01-08-2023,134.6617
125496,02-08-2023,132.8153
125496,03-08-2023,131.9033
125496,04-08-2023,136.6311
125496,07-08-2023,143.278
125496,08-08-2023,147.387
125496,09-08-2023,148.7367
125496,10-08-2023,147.9143
125496,11-08-2023,145.8705
125496,14-08-2023,144.028
125496,15-08-2023,142.6729
125496,16-08-2023,148.2758
125496,17-08-2023,153.1782
125496,18-08-2023,155.3201
125496,21-08-2023,152.7199
125496,22-08-2023,155.2589
125496,23-08-2023,154.6774
125496,24-08-2023,148.7681
125496,25-08-2023,149.6187
125496,28-08-2023,147.4336
125496,29-08-2023,145.3703
125496,30-08-2023,144.795
125496,31-08-2023,143.5759
125496,01-09-2023,143.5663
125496,04-09-2023,143.4325
125496,05-09-2023,138.6684
125496,06-09-2023,142.5394
125496,07-09-2023,140.0947
125496,08-09-2023,137.7701
125496,11-09-2023,137.0311
125496,12-09-2023,136.8393
125496,13-09-2023,140.5081
125496,14-09-2023,141.2668
125496,15-09-2023,142.7849
125496,18-09-2023,143.5691
125496,19-09-2023,144.2462
125496,20-09-2023,145.1297
125496,21-09-2023,140.1606
125496,22-09-2023,139.6072
125496,25-09-2023,142.6046
125496,26-09-2023,152.8026
125496,27-09-2023,149.5742
125496,28-09-2023,150.7955
125496,29-09-2023,149.3285
125496,02-10-2023,154.9145
125496,03-10-2023,151.2248
125496,04-10-2023,153.009
125496,05-10-2023,149.2175
125496,06-10-2023,148.4439
125496,09-10-2023,148.4339
125496,10-10-2023,151.3735
125496,11-10-2023,148.5218
125496,12-10-2023,150.377
125496,13-10-2023,150.5105
125496,16-10-2023,151.3324
125496,17-10-2023,154.0261
125496,18-10-2023,150.5549
125496,19-10-2023,152.8344
125496,20-10-2023,151.3534
125496,23-10-2023,154.4222
125496,24-10-2023,155.4371
125496,25-10-2023,154.9364
125496,26-10-2023,153.3761
125496,27-10-2023,155.7334
125496,30-10-2023,159.3537
125496,31-10-2023,157.9129
125496,01-11-2023,154.7793
125496,02-11-2023,156.7985
125496,03-11-2023,152.7965
125496,06-11-2023,149.2899
125496,07-11-2023,146.5163
125496,08-11-2023,145.5012
125496,09-11-2023,142.0814
125496,10-11-2023,137.2011
125496,13-11-2023,134.4724
125496,14-11-2023,136.1015
125496,15-11-2023,133.0613
125496,16-11-2023,132.3195
125496,17-11-2023,137.0288
125496,20-11-2023,136.9829
125496,21-11-2023,137.9028
125496,22-11-2023,135.6304
125496,23-11-2023,140.9868
125496,24-11-2023,139.6906
125496,27-11-2023,139.1939
125496,28-11-2023,142.5703
125496,29-11-2023,142.1824
125496,30-11-2023,142.3831
125496,01-12-2023,141.7395
125496,04-12-2023,141.1163
125496,05-12-2023,142.135
125496,06-12-2023,143.6278
125496,07-12-2023,142.0439
125496,08-12-2023,140.1633
125496,11-12-2023,138.7035
125496,12-12-2023,135.2814
125496,13-12-2023,131.483
125496,14-12-2023,132.2586
125496,15-12-2023,134.5658
125496,18-12-2023,136.7497
125496,19-12-2023,130.9616
125496,20-12-2023,130.4559
125496,21-12-2023,127.9398
125496,22-12-2023,128.3411
125496,25-12-2023,127.4465
125496,26-12-2023,128.8745
125496,27-12-2023,128.9009
125496,28-12-2023,124.5727
125496,29-12-2023,122.4727
125496,01-01-2024,122.5528
125496,02-01-2024,122.819
125496,03-01-2024,119.7789
125496,04-01-2024,116.5322
125496,05-01-2024,116.7142
125496,08-01-2024,113.8295
125496,09-01-2024,110.4732
125496,10-01-2024,109.6488
125496,11-01-2024,108.7451
125496,12-01-2024,107.0855
125496,15-01-2024,105.7879
125496,16-01-2024,105.8725
125496,17-01-2024,104.5583
125496,18-01-2024,104.7488
125496,19-01-2024,104.0891
125496,22-01-2024,104.4604
125496,23-01-2024,106.1692
125496,24-01-2024,107.8314
125496,25-01-2024,110.3911
125496,26-01-2024,112.1172
125496,29-01-2024,112.6603
125496,30-01-2024,111.8433
125496,31-01-2024,111.1242
125496,01-02-2024,109.4296
125496,02-02-2024,109.4987
125496,05-02-2024,110.9335
125496,06-02-2024,109.5454
125496,07-02-2024,109.5323
125496,08-02-2024,108.2571
125496,09-02-2024,108.7246
125496,12-02-2024,107.7092
125496,13-02-2024,106.3347
125496,14-02-2024,105.0917
125496,15-02-2024,106.1016
125496,16-02-2024,105.9752
125496,19-02-2024,105.2163
125496,20-02-2024,105.7692
125496,21-02-2024,105.0382
125496,22-02-2024,107.2259
125496,23-02-2024,105.4052
125496,26-02-2024,105.1085
125496,27-02-2024,102.5085
125496,28-02-2024,101.9249
125496,29-02-2024,98.8994
125496,01-03-2024,100.2824
125496,04-03-2024,101.7211
125496,05-03-2024,103.2129
125496,06-03-2024,103.3233
125496,07-03-2024,101.7437
125496,08-03-2024,100.3339
125496,11-03-2024,103.1526
125496,12-03-2024,105.875
125496,13-03-2024,106.1668
125496,14-03-2024,105.2398
125496,15-03-2024,107.8903
125496,18-03-2024,106.6009
125496,19-03-2024,107.0987
125496,20-03-2024,109.7639
125496,21-03-2024,108.1718
125496,22-03-2024,109.8459
125496,25-03-2024,110.9356
125496,26-03-2024,110.9177
125496,27-03-2024,108.9953
125496,28-03-2024,107.6339
125496,29-03-2024,108.2539
125496,01-04-2024,105.54
125496,02-04-2024,105.8464
125496,03-04-2024,106.9355
125496,04-04-2024,108.8907
125496,05-04-2024,106.2097
125496,08-04-2024,108.7845
125496,09-04-2024,112.1641
125496,10-04-2024,113.0538
125496,11-04-2024,111.0036
125496,12-04-2024,110.4091
125496,15-04-2024,110.3752
125496,16-04-2024,110.9733
125496,17-04-2024,111.0782
125496,18-04-2024,111.7015
125496,19-04-2024,111.5805
125496,22-04-2024,112.1743
125496,23-04-2024,111.3061
125496,24-04-2024,110.6898
125496,25-04-2024,109.603
125496,26-04-2024,113.4457
125496,29-04-2024,116.4974
125496,30-04-2024,117.7259
125496,01-05-2024,120.5991
125496,02-05-2024,122.3987
125496,03-05-2024,122.8654
125496,06-05-2024,119.6033
125496,07-05-2024,119.1047
125496,08-05-2024,118.4519
125496,09-05-2024,116.1012
125496,10-05-2024,113.0592
125496,13-05-2024,114.1241
125496,14-05-2024,114.8535
125496,15-05-2024,112.5032
125496,16-05-2024,111.0547
125496,17-05-2024,113.437
125496,20-05-2024,111.7073
125496,21-05-2024,112.1121
125496,22-05-2024,111.7908
125496,23-05-2024,112.8712
125496,24-05-2024,111.194
125496,27-05-2024,111.4354
125496,28-05-2024,111.8351
125496,29-05-2024,112.36
125496,30-05-2024,112.5817
125496,31-05-2024,113.342
125496,03-06-2024,117.8759
125496,04-06-2024,123.3752
125496,05-06-2024,122.0235
125496,06-06-2024,116.9988
125496,07-06-2024,118.3172
125496,10-06-2024,118.779
125496,11-06-2024,121.1128
125496,12-06-2024,121.8005
125496,13-06-2024,121.996
125496,14-06-2024,124.5421
125496,17-06-2024,127.4549
125496,18-06-2024,124.3439
125496,19-06-2024,122.5846
125496,20-06-2024,122.419
125496,21-06-2024,122.7033
125496,24-06-2024,122.2716
125496,25-06-2024,123.2945
125496,26-06-2024,125.573
125496,27-06-2024,129.5359
125496,28-06-2024,130.957
125496,01-07-2024,129.0199
125496,02-07-2024,128.7486
125496,03-07-2024,128.6448
125496,04-07-2024,129.9072
125496,05-07-2024,130.8863
125496,08-07-2024,135.789
125496,09-07-2024,134.7356
125496,10-07-2024,135.7428
125496,11-07-2024,141.5709
125496,12-07-2024,140.1575
125496,15-07-2024,140.6008
125496,16-07-2024,138.2868
125496,17-07-2024,138.5672
125496,18-07-2024,136.6974
125496,19-07-2024,139.3483
125496,22-07-2024,139.7944
125496,23-07-2024,137.5176
125496,24-07-2024,139.6739
125496,25-07-2024,140.2024
125496,26-07-2024,142.6841
125496,29-07-2024,139.815
125496,30-07-2024,140.8201
125496,31-07-2024,142.8578
125496,01-08-2024,141.8477
125496,02-08-2024,138.7112
125496,05-08-2024,138.6836
125496,06-08-2024,141.8256
125496,07-08-2024,144.7779
125496,08-08-2024,143.7411
125496,09-08-2024,140.5004
125496,12-08-2024,139.4872
125496,13-08-2024,138.3877
125496,14-08-2024,139.5759
125496,15-08-2024,139.3888
125496,16-08-2024,137.5755
125496,19-08-2024,140.3858
125496,20-08-2024,140.8178
125496,21-08-2024,141.9989
125496,22-08-2024,137.668
125496,23-08-2024,131.7363
125496,26-08-2024,128.4
125496,27-08-2024,127.36
125496,28-08-2024,128.7513
125496,29-08-2024,123.3939
125496,30-08-2024,126.9997
125496,02-09-2024,127.4594
125496,03-09-2024,130.6504
125496,04-09-2024,128.6387
125496,05-09-2024,129.8762
125496,06-09-2024,130.1468
125496,09-09-2024,132.1339
125496,10-09-2024,131.6505
125496,11-09-2024,132.8443
125496,12-09-2024,135.5529
125496,13-09-2024,134.0386
125496,16-09-2024,134.6968
125496,17-09-2024,130.1937
125496,18-09-2024,131.9116
125496,19-09-2024,136.6253
125496,20-09-2024,133.6401
125496,23-09-2024,133.4938
125496,24-09-2024,135.6829
125496,25-09-2024,135.8343
125496,26-09-2024,136.3126
125496,27-09-2024,135.4282
125496,30-09-2024,134.459
125496,01-10-2024,134.3231
125496,02-10-2024,134.4978
125496,03-10-2024,131.7115
125496,04-10-2024,131.6274
125496,07-10-2024,135.4162
125496,08-10-2024,134.469
125496,09-10-2024,131.5483
125496,10-10-2024,131.2621
125496,11-10-2024,129.6458
125496,14-10-2024,126.594
125496,15-10-2024,126.9807
125496,16-10-2024,125.4271
125496,17-10-2024,124.0857
125496,18-10-2024,124.4966
125496,21-10-2024,121.1293
125496,22-10-2024,117.3987
125496,23-10-2024,118.881
125496,24-10-2024,114.8147
125496,25-10-2024,112.8593
125496,28-10-2024,109.2651
125496,29-10-2024,108.3691
125496,30-10-2024,109.2637
125496,31-10-2024,109.5447
125496,01-11-2024,114.3213
125496,04-11-2024,116.6208
125496,05-11-2024,114.7303
125496,06-11-2024,112.3213
125496,07-11-2024,117.8554
125496,08-11-2024,120.1743
125496,11-11-2024,121.5153
125496,12-11-2024,121.7459
125496,13-11-2024,122.4122
125496,14-11-2024,119.2139
125496,15-11-2024,119.6165
125496,18-11-2024,119.8356
125496,19-11-2024,117.9513
125496,20-11-2024,116.8728
125496,21-11-2024,120.1246
125496,22-11-2024,119.92
125496,25-11-2024,124.4567
125496,26-11-2024,120.6256
125496,27-11-2024,119.5583
125496,28-11-2024,116.2942
125496,29-11-2024,113.8265
125496,02-12-2024,112.1922
125496,03-12-2024,112.8907
125496,04-12-2024,113.495
125496,05-12-2024,112.1697
125496,06-12-2024,107.7333
125496,09-12-2024,110.6581
125496,10-12-2024,110.1498
125496,11-12-2024,107.9971
125496,12-12-2024,108.5909
125496,13-12-2024,109.0503
125496,16-12-2024,108.4769
125496,17-12-2024,108.8266
125496,18-12-2024,106.6239
125496,19-12-2024,108.1409
125496,20-12-2024,106.26
125496,23-12-2024,105.1602
125496,24-12-2024,106.4461
125496,25-12-2024,108.8115
125496,26-12-2024,111.9772
125496,27-12-2024,114.1669
125496,30-12-2024,113.5637
125496,31-12-2024,110.4761
125496,01-01-2025,113.3309
125496,02-01-2025,116.1894
125496,03-01-2025,114.8479
125496,06-01-2025,116.8154
125496,07-01-2025,116.1812
125496,08-01-2025,119.3846
125496,09-01-2025,118.3439
125496,10-01-2025,122.6239
125496,13-01-2025,124.4265
125496,14-01-2025,128.5208
125496,15-01-2025,127.5186
125496,16-01-2025,128.5184
125496,17-01-2025,126.3468
125496,20-01-2025,128.3357
125496,21-01-2025,130.4832
125496,22-01-2025,136.1848
125496,23-01-2025,137.4413
125496,24-01-2025,139.3083
125496,27-01-2025,138.2043
125496,28-01-2025,139.6271
125496,29-01-2025,138.7491
125496,30-01-2025,139.1148
125496,31-01-2025,139.6283
125496,03-02-2025,138.8196
125496,04-02-2025,139.0533
125496,05-02-2025,138.1904
125496,06-02-2025,137.3218
125496,07-02-2025,140.0587
125496,10-02-2025,140.5779
125496,11-02-2025,141.5335
125496,12-02-2025,137.8987
125496,13-02-2025,139.0256
125496,14-02-2025,140.4294
125496,17-02-2025,139.4998
125496,18-02-2025,144.812
125496,19-02-2025,138.9245
125496,20-02-2025,140.9624
125496,21-02-2025,142.8485
125496,24-02-2025,144.3196
125496,25-02-2025,144.8568
125496,26-02-2025,146.3723
125496,27-02-2025,148.7402
125496,28-02-2025,146.8785
125496,03-03-2025,147.7503
125496,04-03-2025,147.3441
125496,05-03-2025,144.5242
125496,06-03-2025,146.4694
125496,07-03-2025,145.062
125496,10-03-2025,141.2307
125496,11-03-2025,139.9379
125496,12-03-2025,138.0025
125496,13-03-2025,140.6332
125496,14-03-2025,141.0984
125496,17-03-2025,144.6869
125496,18-03-2025,143.0305
125496,19-03-2025,145.3598
125496,20-03-2025,152.8695
125496,21-03-2025,153.9333
125496,24-03-2025,156.4054
125496,25-03-2025,158.4439
125496,26-03-2025,154.4753
125496,27-03-2025,156.1892
125496,28-03-2025,157.1366
125496,31-03-2025,156.4884
125496,01-04-2025,154.0843
125496,02-04-2025,156.0938
125496,03-04-2025,153.4475
125496,04-04-2025,159.4252
125496,07-04-2025,159.8405
125496,08-04-2025,156.4088
125496,09-04-2025,155.0477
125496,10-04-2025,154.3568
125496,11-04-2025,161.1443
125496,14-04-2025,158.6671
125496,15-04-2025,158.4224
125496,16-04-2025,156.9759
125496,17-04-2025,158.4729
125496,18-04-2025,157.0714
125496,21-04-2025,153.9373
125496,22-04-2025,153.4808
125496,23-04-2025,152.7381
125496,24-04-2025,151.1939
125496,25-04-2025,149.8107
125496,28-04-2025,153.0877
125496,29-04-2025,152.2909
125496,30-04-2025,149.2657
125496,01-05-2025,148.1062
125496,02-05-2025,148.3325
125496,05-05-2025,144.8463
125496,06-05-2025,149.1652
125496,07-05-2025,151.5767
125496,08-05-2025,155.5621
125496,09-05-2025,156.7457
125496,12-05-2025,150.9247
125496,13-05-2025,155.1787
125496,14-05-2025,152.8519
125496,15-05-2025,150.7839
125496,16-05-2025,151.2911
125496,19-05-2025,155.1276
125496,20-05-2025,158.154
125496,21-05-2025,160.8209
125496,22-05-2025,160.0067
125496,23-05-2025,159.1512
125496,26-05-2025,160.2297
125496,27-05-2025,159.9427
125496,28-05-2025,162.591
125496,29-05-2025,165.1099
125496,30-05-2025,166.9582
125496,02-06-2025,159.4588
125496,03-06-2025,159.9139
125496,04-06-2025,159.6885
125496,05-06-2025,160.2593
125496,06-06-2025,158.1715
125496,09-06-2025,154.4867
125496,10-06-2025,155.8596
125496,11-06-2025,154.9457
125496,12-06-2025,156.6337
125496,13-06-2025,154.8283
125496,16-06-2025,158.8595
125496,17-06-2025,161.8094
125496,18-06-2025,162.7629
125496,19-06-2025,162.2275
125496,20-06-2025,164.8059
125496,23-06-2025,166.061
125496,24-06-2025,166.8655
125496,25-06-2025,170.0896
125496,26-06-2025,174.5506
125496,27-06-2025,170.7117
125496,30-06-2025,167.5779
125496,01-07-2025,165.3165
125496,02-07-2025,160.9367
125496,03-07-2025,160.8434
125496,04-07-2025,162.6693
125496,07-07-2025,162.6961
125496,08-07-2025,161.2214
125496,09-07-2025,164.579
125496,10-07-2025,165.0859
125496,11-07-2025,166.1959
125496,14-07-2025,169.7402
125496,15-07-2025,169.4571
125496,16-07-2025,175.8344
125496,17-07-2025,174.5138
125496,18-07-2025,180.8858
125496,21-07-2025,177.8116
125496,22-07-2025,179.5657
125496,23-07-2025,177.5876
125496,24-07-2025,181.2641
125496,25-07-2025,179.8034
125496,28-07-2025,180.8437
125496,29-07-2025,178.8255
125496,30-07-2025,181.9407
125496,31-07-2025,179.8932
125496,01-08-2025,185.4432
125496,04-08-2025,182.2206
125496,05-08-2025,177.9072
125496,06-08-2025,181.0522
125496,07-08-2025,179.2236
125496,08-08-2025,179.2989
125496,11-08-2025,178.3575
125496,12-08-2025,174.2415
125496,13-08-2025,174.0959
125496,14-08-2025,178.1555
125496,15-08-2025,181.4704
125496,18-08-2025,182.3273
125496,19-08-2025,186.078
125496,20-08-2025,182.6316
125496,21-08-2025,181.6621
125496,22-08-2025,183.0563
125496,25-08-2025,182.7272
125496,26-08-2025,182.0159
125496,27-08-2025,178.1824
125496,28-08-2025,171.6049
125496,29-08-2025,174.2256
125496,01-09-2025,175.0842
125496,02-09-2025,178.0231
125496,03-09-2025,176.72
125496,04-09-2025,174.5499
125496,05-09-2025,174.6664
125496,08-09-2025,177.4481
125496,09-09-2025,176.8064
125496,10-09-2025,179.4554
125496,11-09-2025,176.3035
125496,12-09-2025,175.8881
125496,15-09-2025,175.7629
125496,16-09-2025,179.7395
125496,17-09-2025,180.5101
125496,18-09-2025,186.2827
125496,19-09-2025,181.8662
125496,22-09-2025,182.3916
125496,23-09-2025,183.0809
125496,24-09-2025,185.225
125496,25-09-2025,182.6151
125496,26-09-2025,188.2525
125496,29-09-2025,188.3999
125496,30-09-2025,184.8171
125496,01-10-2025,184.8654
125496,02-10-2025,183.925
125496,03-10-2025,193.2405
125496,06-10-2025,196.9989
125496,07-10-2025,197.2833
125496,08-10-2025,196.9944
125496,09-10-2025,200.4751
125496,10-10-2025,204.1898
125496,13-10-2025,193.6009
125496,14-10-2025,195.9481
125496,15-10-2025,196.1545
125496,16-10-2025,191.6331
125496,17-10-2025,194.7747
125496,20-10-2025,202.7568
125496,21-10-2025,204.9004
125496,22-10-2025,209.0717
125496,23-10-2025,215.9761
125496,24-10-2025,212.8672
125496,27-10-2025,205.8668
125496,28-10-2025,208.4141
125496,29-10-2025,207.5998
125496,30-10-2025,202.579
125496,31-10-2025,202.4054
125496,03-11-2025,205.1674
125496,04-11-2025,204.7301
125496,05-11-2025,201.9431
125496,06-11-2025,201.2417
125496,07-11-2025,201.2819
125496,10-11-2025,194.4019
125496,11-11-2025,194.0092
125496,12-11-2025,189.4213
125496,13-11-2025,191.7725
125496,14-11-2025,186.4894
125496,17-11-2025,189.9913
125496,18-11-2025,188.6966
125496,19-11-2025,186.9561
125496,20-11-2025,188.0498
125496,21-11-2025,185.2218
125496,24-11-2025,186.253
125496,25-11-2025,183.901
125496,26-11-2025,182.1593
125496,27-11-2025,183.5886
125496,28-11-2025,179.927
125496,01-12-2025,175.9312
125496,02-12-2025,176.814
125496,03-12-2025,176.8256
125496,04-12-2025,177.4598
125496,05-12-2025,178.604
125496,08-12-2025,178.8867
125496,09-12-2025,180.9431
125496,10-12-2025,181.3599
125496,11-12-2025,174.9069
125496,12-12-2025,169.5002
125496,15-12-2025,175.4756
125496,16-12-2025,175.5723
125496,17-12-2025,178.6719
125496,18-12-2025,177.6584
125496,19-12-2025,177.5706
125496,22-12-2025,176.2192
125496,23-12-2025,184.1379
125496,24-12-2025,185.0785
125496,25-12-2025,183.3985
125496,26-12-2025,178.0473
125496,29-12-2025,184.4708
125496,30-12-2025,184.0301
125496,31-12-2025,186.5966
125496,01-01-2026,189.5743
125496,02-01-2026,188.0992
125496,05-01-2026,190.4795
125496,06-01-2026,188.5129
125496,07-01-2026,185.2558
125496,08-01-2026,189.2407
