investor_id,avg_gap_days,sip_count,at_risk
INV002022,175.42857142857142,8,True
INV002023,319.0,5,True
INV002024,77.0,2,True
INV002025,247.4,6,True
INV002026,262.6666666666667,4,True
INV002027,196.28571428571428,8,True
INV002028,158.85714285714286,8,True
INV002029,128.0,4,True
INV002030,188.71428571428572,8,True
INV002031,242.2,6,True
INV002032,197.0,5,True
INV002033,337.75,5,True
INV002034,,1,False
INV002035,373.3333333333333,4,True
INV002036,398.6666666666667,4,True
INV002037,305.0,5,True
INV002038,212.16666666666666,7,True
INV002039,284.8,6,True
INV002040,253.66666666666666,4,True
INV002041,296.0,5,True
INV002042,245.0,4,True
INV002043,181.0,9,True
INV002044,259.25,5,True
INV002045,240.0,6,True
INV002046,337.0,5,True
INV002047,425.0,2,True
INV002048,229.0,6,True
INV002049,580.5,3,True
INV002050,1019.0,2,True
INV002051,209.0,4,True
INV002052,202.4,6,True
INV002053,192.33333333333334,4,True
INV002054,113.66666666666667,7,True
INV002055,414.6666666666667,4,True
INV002056,192.5,7,True
INV002057,306.0,3,True
INV002058,136.5,7,True
INV002059,205.42857142857142,8,True
INV002060,239.0,2,True
INV002062,169.0,9,True
INV002063,552.0,3,True
INV002064,230.2,6,True
INV002065,269.0,6,True
INV002066,198.16666666666666,7,True
INV002067,89.83333333333333,7,True
INV002068,,1,False
INV002069,206.33333333333334,7,True
INV002070,331.25,5,True
INV002071,342.3333333333333,4,True
INV002072,256.25,5,True
INV002073,119.625,9,True
INV002074,363.6666666666667,4,True
INV002075,318.3333333333333,4,True
INV002076,288.75,5,True
INV002077,269.6666666666667,4,True
INV002079,293.5,5,True
INV002080,232.66666666666666,4,True
INV002081,1127.0,2,True
INV002082,,1,False
INV002083,298.0,3,True
INV002084,179.85714285714286,8,True
INV002085,220.25,5,True
INV002086,452.6666666666667,4,True
INV002087,128.83333333333334,7,True
INV002088,320.5,3,True
INV002089,230.83333333333334,7,True
INV002090,185.6,6,True
INV002091,186.85714285714286,8,True
INV002092,341.0,3,True
INV002093,439.6666666666667,4,True
INV002094,229.2,6,True
INV002096,214.0,7,True
INV002097,534.0,3,True
INV002098,245.0,4,True
INV002099,233.6,6,True
INV002100,491.0,3,True
INV002101,116.0,11,True
INV002102,401.5,3,True
INV002103,222.5,5,True
INV002104,172.0,4,True
INV002105,148.66666666666666,7,True
INV002106,158.77777777777777,10,True
INV002108,370.0,2,True
INV002109,172.0,4,True
INV002110,179.0,8,True
INV002111,137.75,5,True
INV002112,,1,False
INV002113,516.5,3,True
INV002114,257.5,3,True
INV002115,134.85714285714286,8,True
INV002116,283.5,3,True
INV002117,261.0,5,True
INV002118,143.625,9,True
INV002119,245.0,5,True
INV002120,128.83333333333334,7,True
INV002121,228.4,6,True
INV002122,206.8,6,True
INV002123,96.0,5,True
INV002124,158.0,3,True
INV002125,256.5,3,True
INV002126,154.0,8,True
INV002127,243.2,6,True
INV002129,125.57142857142857,8,True
INV002130,390.5,3,True
INV002131,188.16666666666666,7,True
INV002132,461.3333333333333,4,True
INV002133,200.8,6,True
INV002134,30.0,4,False
INV002135,312.3333333333333,4,True
INV002136,,1,False
INV002137,149.0,10,True
INV002138,165.33333333333334,7,True
INV002139,124.0,3,True
INV002140,223.6,6,True
INV002141,399.5,3,True
INV002142,190.57142857142858,8,True
INV002143,230.75,5,True
INV002144,345.75,5,True
INV002145,704.0,2,True
INV002146,145.66666666666666,7,True
INV002147,118.16666666666667,7,True
INV002148,247.66666666666666,4,True
INV002149,187.83333333333334,7,True
INV002150,265.25,5,True
INV002151,266.0,2,True
INV002152,79.83333333333333,7,True
INV002153,224.5,7,True
INV002154,651.0,2,True
INV002155,506.0,3,True
INV002156,137.2,6,True
INV002157,1135.0,2,True
INV002158,180.42857142857142,8,True
INV002159,715.0,2,True
INV002160,256.75,5,True
INV002161,660.0,2,True
INV002162,160.33333333333334,7,True
INV002163,225.2,6,True
INV002164,148.57142857142858,8,True
INV002165,145.5,9,True
INV002166,124.57142857142857,8,True
INV002167,193.14285714285714,8,True
INV002168,133.5,11,True
INV002169,256.25,5,True
INV002170,211.0,3,True
INV002172,129.11111111111111,10,True
INV002173,609.5,3,True
INV002174,468.6666666666667,4,True
INV002175,,1,False
INV002176,309.6666666666667,4,True
INV002177,190.14285714285714,8,True
INV002178,317.0,5,True
INV002179,484.5,3,True
INV002180,184.57142857142858,8,True
INV002181,374.0,4,True
INV002182,661.0,2,True
INV002183,175.66666666666666,4,True
INV002184,237.0,3,True
INV002185,127.8,11,True
INV002186,173.8,6,True
INV002187,394.6666666666667,4,True
INV002188,,1,False
INV002189,283.0,5,True
INV002190,346.3333333333333,4,True
INV002191,170.2,6,True
INV002192,306.6666666666667,4,True
INV002193,181.0,2,True
INV002194,,1,False
INV002195,682.0,2,True
INV002196,327.6666666666667,4,True
INV002197,234.0,7,True
INV002198,250.5,3,True
INV002199,702.0,3,True
INV002200,148.75,9,True
INV002201,257.4,6,True
INV002202,,1,False
INV002203,226.0,5,True
INV002204,116.0,2,True
INV002205,270.0,2,True
INV002206,352.75,5,True
INV002207,228.33333333333334,7,True
INV002208,242.0,3,True
INV002209,179.14285714285714,8,True
INV002210,220.16666666666666,7,True
INV002211,114.625,9,True
INV002212,118.875,9,True
INV002213,365.0,3,True
INV002214,274.6666666666667,4,True
INV002215,204.85714285714286,8,True
INV002216,20.0,2,False
INV002217,162.25,5,True
INV002218,121.3,11,True
INV002219,153.0,4,True
INV002220,166.875,9,True
INV002221,532.0,2,True
INV002222,297.3333333333333,4,True
INV002223,706.0,2,True
INV002224,220.5,5,True
INV002225,206.66666666666666,4,True
INV002226,136.5,5,True
INV002227,142.22222222222223,10,True
INV002228,163.0,5,True
INV002229,186.0,3,True
INV002230,187.85714285714286,8,True
INV002231,305.0,4,True
INV002232,396.0,3,True
INV002233,516.0,2,True
INV002234,322.75,5,True
INV002235,168.0,5,True
INV002236,485.5,3,True
INV002237,158.375,9,True
INV002238,185.0,7,True
INV002239,156.125,9,True
INV002240,,1,False
INV002241,92.0,2,True
INV002242,170.25,9,True
INV002243,87.625,9,True
INV002244,338.5,5,True
INV002245,165.6,6,True
INV002246,365.0,2,True
INV002247,131.0,5,True
INV002248,218.2,6,True
INV002249,261.75,5,True
INV002250,178.42857142857142,8,True
INV002251,276.2,6,True
INV002252,133.14285714285714,8,True
INV002253,332.6666666666667,4,True
INV002254,128.8,11,True
INV002255,,1,False
INV002256,160.5,9,True
INV002257,,1,False
INV002258,72.875,9,True
INV002259,278.0,3,True
INV002260,282.0,3,True
INV002261,145.66666666666666,10,True
INV002262,133.66666666666666,4,True
INV002263,96.33333333333333,4,True
INV002264,167.8,6,True
INV002265,145.25,5,True
INV002266,575.5,3,True
INV002267,286.6,6,True
INV002268,44.0,2,True
INV002269,157.6,6,True
INV002270,,1,False
INV002271,150.375,9,True
INV002272,,1,False
INV002273,,1,False
INV002274,128.6,6,True
INV002275,163.625,9,True
INV002276,135.0,3,True
INV002277,200.5,7,True
INV002278,163.71428571428572,8,True
INV002279,331.0,5,True
INV002280,145.85714285714286,8,True
INV002281,78.875,9,True
INV002282,378.3333333333333,4,True
INV002283,270.5,5,True
INV002284,265.75,5,True
INV002285,344.3333333333333,4,True
INV002286,170.33333333333334,4,True
INV002287,145.0,7,True
INV002288,,1,False
INV002289,409.0,4,True
INV002290,207.83333333333334,7,True
INV002291,294.75,5,True
INV002292,190.5,5,True
INV002293,237.83333333333334,7,True
INV002294,422.0,2,True
INV002295,350.0,4,True
INV002296,379.5,3,True
INV002297,281.75,5,True
INV002298,146.2,6,True
INV002299,331.0,5,True
INV002300,303.0,2,True
INV002301,529.0,3,True
INV002302,169.5,3,True
INV002303,173.0,2,True
INV002304,468.5,3,True
INV002305,282.75,5,True
INV002306,56.0,3,True
INV002307,309.0,4,True
INV002308,327.0,2,True
INV002309,311.6666666666667,4,True
INV002310,201.66666666666666,7,True
INV002311,159.85714285714286,8,True
INV002312,173.28571428571428,8,True
INV002313,237.0,5,True
INV002314,159.875,9,True
INV002315,163.5,9,True
INV002316,188.4,6,True
INV002317,178.75,9,True
INV002318,154.42857142857142,8,True
INV002319,167.0,2,True
INV002320,128.22222222222223,10,True
INV002321,228.75,5,True
INV002322,50.0,7,True
INV002323,403.0,4,True
INV002324,318.6666666666667,4,True
INV002325,194.4,6,True
INV002326,170.83333333333334,7,True
INV002327,894.0,2,True
INV002328,225.8,6,True
INV002329,207.4,6,True
INV002330,200.0,2,True
INV002331,217.5,5,True
INV002332,170.0,7,True
INV002333,121.5,3,True
INV002334,,1,False
INV002335,153.66666666666666,10,True
INV002336,216.66666666666666,7,True
INV002337,336.3333333333333,4,True
INV002338,292.5,5,True
INV002339,196.0,3,True
INV002340,122.44444444444444,10,True
INV002341,377.3333333333333,4,True
INV002342,223.0,2,True
INV002343,222.16666666666666,7,True
INV002344,145.0,10,True
INV002345,543.0,3,True
INV002346,269.6,6,True
INV002347,528.0,3,True
INV002348,249.25,5,True
INV002349,182.5,5,True
INV002350,258.3333333333333,4,True
INV002351,185.5,3,True
INV002352,221.6,6,True
INV002353,218.66666666666666,4,True
INV002354,177.5,9,True
INV002355,208.4,6,True
INV002356,527.0,3,True
INV002357,329.0,5,True
INV002358,605.5,3,True
INV002359,594.5,3,True
INV002360,451.3333333333333,4,True
INV002361,138.0,5,True
INV002362,255.33333333333334,4,True
INV002363,222.33333333333334,4,True
INV002364,183.28571428571428,8,True
INV002365,219.8,6,True
INV002366,282.0,2,True
INV002367,531.0,3,True
INV002369,97.0,6,True
INV002370,801.0,2,True
INV002371,182.66666666666666,7,True
INV002372,370.0,2,True
INV002373,697.0,2,True
INV002374,208.2,6,True
INV002375,207.5,5,True
INV002376,104.25,5,True
INV002377,,1,False
INV002378,172.5,5,True
INV002379,368.6666666666667,4,True
INV002380,321.5,5,True
INV002381,213.33333333333334,7,True
INV002382,259.75,5,True
INV002383,212.75,5,True
INV002384,273.0,3,True
INV002385,139.5,7,True
INV002386,286.25,5,True
INV002387,131.7,11,True
INV002388,449.0,4,True
INV002389,,1,False
INV002390,240.75,5,True
INV002391,339.6666666666667,4,True
INV002392,176.8,6,True
INV002393,136.4,11,True
INV002394,35.0,2,False
INV002395,523.0,3,True
INV002396,186.57142857142858,8,True
INV002397,375.3333333333333,4,True
INV002398,169.5,7,True
INV002399,262.0,6,True
INV002400,172.0,6,True
INV002401,90.875,9,True
INV002402,166.28571428571428,8,True
INV002403,601.0,2,True
INV002404,342.0,4,True
INV002405,253.6,6,True
INV002406,378.6666666666667,4,True
INV002407,304.3333333333333,4,True
INV002408,168.66666666666666,7,True
INV002409,181.375,9,True
INV002410,277.4,6,True
INV002411,178.0,5,True
INV002412,169.125,9,True
INV002413,144.11111111111111,10,True
INV002414,306.0,3,True
INV002415,117.57142857142857,8,True
INV002416,299.25,5,True
INV002417,1014.0,2,True
INV002418,204.33333333333334,7,True
INV002419,222.2,6,True
INV002420,153.125,9,True
INV002421,281.2,6,True
INV002422,219.8,6,True
INV002423,260.5,5,True
INV002425,312.5,3,True
INV002426,265.75,5,True
INV002427,156.0,5,True
INV002428,235.4,6,True
INV002429,320.0,2,True
INV002430,173.0,8,True
INV002431,185.0,6,True
INV002432,165.0,3,True
INV002433,215.8,6,True
INV002434,381.3333333333333,4,True
INV002435,473.0,4,True
INV002436,151.25,9,True
INV002437,146.0,7,True
INV002438,554.0,3,True
INV002439,217.2,6,True
INV002440,,1,False
INV002441,279.0,3,True
INV002442,221.8,6,True
INV002443,169.57142857142858,8,True
INV002444,200.75,5,True
INV002445,1060.0,2,True
INV002446,200.0,3,True
INV002447,285.0,6,True
INV002448,350.0,5,True
INV002449,159.5,3,True
INV002450,355.5,3,True
INV002451,404.0,4,True
INV002452,208.33333333333334,7,True
INV002453,283.2,6,True
INV002454,222.0,6,True
INV002455,300.0,4,True
INV002456,191.0,3,True
INV002457,389.3333333333333,4,True
INV002458,262.0,4,True
INV002459,130.57142857142858,8,True
INV002460,129.0,11,True
INV002461,,1,False
INV002462,151.75,9,True
INV002463,570.0,3,True
INV002464,415.6666666666667,4,True
INV002465,139.75,9,True
INV002466,329.0,2,True
INV002467,340.3333333333333,4,True
INV002468,182.2,6,True
INV002469,540.5,3,True
INV002470,155.33333333333334,7,True
INV002471,218.0,6,True
INV002472,148.0,6,True
INV002473,219.25,5,True
INV002474,232.6,6,True
INV002475,177.33333333333334,7,True
INV002476,146.71428571428572,8,True
INV002477,404.0,4,True
INV002478,298.25,5,True
INV002479,225.8,6,True
INV002481,211.0,7,True
INV002482,177.25,9,True
INV002483,220.0,2,True
INV002484,479.5,3,True
INV002485,315.25,5,True
INV002486,436.0,3,True
INV002487,250.8,6,True
INV002488,185.0,6,True
INV002489,112.33333333333333,7,True
INV002490,107.66666666666667,4,True
INV002491,136.75,9,True
INV002492,403.5,3,True
INV002493,415.0,4,True
INV002494,303.3333333333333,4,True
INV002496,208.5,3,True
INV002497,544.5,3,True
INV002498,,1,False
INV002499,471.5,3,True
INV002500,257.0,5,True
INV002501,92.66666666666667,10,True
INV002502,172.83333333333334,7,True
INV002503,252.0,3,True
INV002504,490.0,2,True
INV002505,624.0,2,True
INV002506,697.0,2,True
INV002507,,1,False
INV002508,,1,False
INV002509,195.2,6,True
INV002510,132.83333333333334,7,True
INV002511,156.625,9,True
INV002512,409.3333333333333,4,True
INV002513,46.0,3,True
INV002514,308.0,5,True
INV002515,263.2,6,True
INV002516,149.0,6,True
INV002517,247.0,4,True
INV002518,184.75,5,True
INV002519,127.55555555555556,10,True
INV002520,152.66666666666666,7,True
INV002521,129.14285714285714,8,True
INV002522,278.0,6,True
INV002523,78.85714285714286,8,True
INV002524,223.16666666666666,7,True
INV002525,,1,False
INV002526,207.0,3,True
INV002527,,1,False
INV002528,236.0,3,True
INV002529,154.375,9,True
INV002530,523.0,2,True
INV002531,284.25,5,True
INV002532,301.0,4,True
INV002533,306.6666666666667,4,True
INV002534,157.33333333333334,7,True
INV002535,211.5,3,True
INV002536,341.0,2,True
INV002537,227.0,2,True
INV002538,141.83333333333334,7,True
INV002539,248.4,6,True
INV002540,230.25,5,True
INV002541,681.0,2,True
INV002542,467.5,3,True
INV002543,105.6,6,True
INV002544,243.8,6,True
INV002545,114.5,13,True
INV002546,163.5,9,True
INV002547,169.8,6,True
INV002548,171.0,5,True
INV002549,221.33333333333334,4,True
INV002550,180.16666666666666,7,True
INV002551,936.0,2,True
INV002552,142.125,9,True
INV002553,,1,False
INV002554,250.4,6,True
INV002555,282.75,5,True
INV002556,,1,False
INV002557,191.28571428571428,8,True
INV002558,183.5,5,True
INV002559,417.0,3,True
INV002560,154.0,7,True
INV002561,163.5,5,True
INV002562,207.0,7,True
INV002563,82.0,3,True
INV002565,199.4,6,True
INV002566,,1,False
INV002567,163.75,5,True
INV002568,809.0,2,True
INV002569,566.5,3,True
INV002570,1167.0,2,True
INV002571,166.42857142857142,8,True
INV002572,,1,False
INV002573,263.4,6,True
INV002574,139.625,9,True
INV002575,172.75,9,True
INV002576,,1,False
INV002577,226.8,6,True
INV002578,222.25,5,True
INV002579,230.66666666666666,7,True
INV002580,367.0,2,True
INV002581,150.875,9,True
INV002582,152.75,9,True
INV002584,401.0,4,True
INV002585,469.0,2,True
INV002586,144.0,9,True
INV002587,202.4,6,True
INV002588,669.5,3,True
INV002589,67.0,2,True
INV002590,86.55555555555556,10,True
INV002591,173.83333333333334,7,True
INV002592,549.5,3,True
INV002593,174.14285714285714,8,True
INV002594,236.16666666666666,7,True
INV002595,182.0,3,True
INV002596,249.0,3,True
INV002597,237.75,5,True
INV002598,156.625,9,True
INV002599,343.5,5,True
INV002600,237.25,5,True
INV002601,111.4,6,True
INV002602,223.0,7,True
INV002603,607.0,2,True
INV002604,179.2,6,True
INV002605,357.0,3,True
INV002606,516.0,2,True
INV002607,72.0,2,True
INV002608,147.0,10,True
INV002609,227.4,6,True
INV002610,141.125,9,True
INV002611,312.0,3,True
INV002612,430.0,4,True
INV002613,189.0,3,True
INV002614,207.0,6,True
INV002615,108.5,7,True
INV002616,221.0,2,True
INV002617,172.0,8,True
INV002618,161.0,8,True
INV002619,413.3333333333333,4,True
INV002620,241.5,3,True
INV002621,184.5,7,True
INV002622,202.42857142857142,8,True
INV002623,224.33333333333334,7,True
INV002624,201.75,5,True
INV002625,1048.0,2,True
INV002626,210.0,6,True
INV002627,620.5,3,True
INV002628,174.66666666666666,7,True
INV002629,312.5,5,True
INV002630,102.0,8,True
INV002631,127.66666666666667,7,True
INV002632,225.6,6,True
INV002633,336.0,5,True
INV002634,170.0,4,True
INV002635,851.0,2,True
INV002636,144.55555555555554,10,True
INV002637,662.0,2,True
INV002639,269.2,6,True
INV002640,223.0,6,True
INV002641,,1,False
INV002642,336.0,3,True
INV002643,,1,False
INV002644,165.83333333333334,7,True
INV002645,113.0,5,True
INV002646,,1,False
INV002647,365.0,2,True
INV002648,150.0,6,True
INV002649,204.66666666666666,4,True
INV002650,141.375,9,True
INV002651,261.2,6,True
INV002652,72.0,3,True
INV002653,294.25,5,True
INV002654,170.5,9,True
INV002655,138.33333333333334,4,True
INV002656,191.66666666666666,4,True
INV002657,611.0,3,True
INV002658,211.5,7,True
INV002659,156.875,9,True
INV002660,164.75,9,True
INV002661,468.0,3,True
INV002662,28.0,2,False
INV002663,173.4,6,True
INV002664,894.0,2,True
INV002665,142.8,11,True
INV002666,194.5,3,True
INV002667,278.0,5,True
INV002668,200.25,5,True
INV002669,377.5,3,True
INV002670,218.0,2,True
INV002671,338.5,5,True
INV002672,523.5,3,True
INV002673,349.0,2,True
INV002674,,1,False
INV002675,120.11111111111111,10,True
INV002676,,1,False
INV002677,686.0,3,True
INV002678,195.0,8,True
INV002679,297.5,5,True
INV002680,429.0,3,True
INV002681,575.5,3,True
INV002682,167.42857142857142,8,True
INV002683,839.0,2,True
INV002684,275.8,6,True
INV002685,195.4,6,True
INV002686,,1,False
INV002687,638.0,2,True
INV002688,215.6,6,True
INV002689,175.14285714285714,8,True
INV002690,287.25,5,True
INV002691,294.5,5,True
INV002692,228.5,5,True
INV002693,156.5,3,True
INV002694,241.0,2,True
INV002695,89.1,11,True
INV002696,231.66666666666666,7,True
INV002697,737.0,2,True
INV002698,,1,False
INV002699,170.57142857142858,8,True
INV002700,130.125,9,True
INV002701,211.16666666666666,7,True
INV002702,833.0,2,True
INV002703,,1,False
INV002704,535.5,3,True
INV002705,234.25,5,True
INV002706,399.5,3,True
INV002707,113.28571428571429,8,True
INV002708,183.2,6,True
INV002709,270.0,4,True
INV002710,,1,False
INV002711,294.0,3,True
INV002712,91.66666666666667,4,True
INV002713,399.5,3,True
INV002714,269.8,6,True
INV002715,1109.0,2,True
INV002716,265.0,4,True
INV002717,252.66666666666666,4,True
INV002718,255.2,6,True
INV002719,193.75,5,True
INV002720,1039.0,2,True
INV002721,148.83333333333334,7,True
INV002722,145.875,9,True
INV002723,201.5,3,True
INV002724,165.0,8,True
INV002725,,1,False
INV002726,221.75,5,True
INV002727,175.0,2,True
INV002728,,1,False
INV002729,269.0,3,True
INV002730,178.375,9,True
INV002731,141.28571428571428,8,True
INV002732,586.0,3,True
INV002733,357.5,5,True
INV002734,198.83333333333334,7,True
INV002735,161.0,8,True
INV002736,328.0,4,True
INV002737,776.0,2,True
INV002738,313.75,5,True
INV002739,130.0,8,True
INV002740,498.0,3,True
INV002741,150.0,10,True
INV002742,106.0,2,True
INV002743,139.75,5,True
INV002744,167.14285714285714,8,True
INV002745,170.0,2,True
INV002746,210.66666666666666,4,True
INV002747,1005.0,2,True
INV002748,113.91666666666667,13,True
INV002749,349.6666666666667,4,True
INV002750,195.0,5,True
INV002751,162.66666666666666,4,True
INV002752,168.14285714285714,8,True
INV002753,821.0,2,True
INV002754,128.44444444444446,10,True
INV002755,171.14285714285714,8,True
INV002756,172.0,3,True
INV002757,262.0,4,True
INV002758,285.0,5,True
INV002759,546.0,2,True
INV002760,248.4,6,True
INV002761,247.25,5,True
INV002762,169.0,8,True
INV002763,479.0,3,True
INV002764,162.14285714285714,8,True
INV002765,,1,False
INV002766,167.0,4,True
INV002767,,1,False
INV002768,160.875,9,True
INV002769,185.0,6,True
INV002770,184.8,6,True
INV002771,314.3333333333333,4,True
INV002772,658.5,3,True
INV002773,179.66666666666666,7,True
INV002774,129.0,5,True
INV002775,123.0,8,True
INV002776,348.3333333333333,4,True
INV002777,292.25,5,True
INV002778,122.75,9,True
INV002779,226.25,5,True
INV002780,175.0,7,True
INV002781,212.66666666666666,7,True
INV002782,339.0,2,True
INV002783,324.0,2,True
INV002784,188.2,6,True
INV002785,248.0,6,True
INV002786,164.66666666666666,4,True
INV002787,110.28571428571429,8,True
INV002788,156.5,5,True
INV002789,126.42857142857143,8,True
INV002790,187.28571428571428,8,True
INV002791,255.0,6,True
INV002792,202.5,3,True
INV002793,286.0,3,True
INV002794,115.0909090909091,12,True
INV002795,246.0,3,True
INV002796,187.71428571428572,8,True
INV002797,244.4,6,True
INV002798,173.75,9,True
INV002799,156.33333333333334,7,True
INV002800,692.0,2,True
INV002801,557.0,3,True
INV002802,106.2,6,True
INV002803,196.0,6,True
INV002804,140.625,9,True
INV002805,167.0,2,True
INV002806,130.0,11,True
INV002807,173.0,8,True
INV002808,211.0,4,True
INV002809,342.3333333333333,4,True
INV002810,131.85714285714286,8,True
INV002811,487.0,3,True
INV002812,275.3333333333333,4,True
INV002813,126.6,11,True
INV002814,105.0,3,True
INV002815,580.0,2,True
INV002816,257.6666666666667,4,True
INV002817,141.14285714285714,8,True
INV002818,61.5,3,True
INV002819,136.88888888888889,10,True
INV002820,124.57142857142857,8,True
INV002821,121.83333333333333,7,True
INV002822,218.66666666666666,4,True
INV002823,454.0,4,True
INV002824,440.0,2,True
INV002825,254.6,6,True
INV002826,237.4,6,True
INV002827,119.66666666666667,4,True
INV002828,163.375,9,True
INV002829,321.3333333333333,4,True
INV002830,88.28571428571429,8,True
INV002831,282.25,5,True
INV002832,239.66666666666666,4,True
INV002833,223.0,2,True
INV002834,161.83333333333334,7,True
INV002835,107.5,3,True
INV002836,503.0,3,True
INV002837,471.0,3,True
INV002838,158.6,6,True
INV002839,331.6666666666667,4,True
INV002840,,1,False
INV002841,62.0,2,True
INV002842,385.3333333333333,4,True
INV002843,65.0,2,True
INV002844,216.2,6,True
INV002845,158.28571428571428,8,True
INV002846,152.66666666666666,7,True
INV002847,248.6,6,True
INV002848,306.0,2,True
INV002849,199.4,6,True
INV002850,161.14285714285714,8,True
INV002851,472.5,3,True
INV002852,293.3333333333333,4,True
INV002853,113.5,9,True
INV002854,17.0,2,False
INV002855,,1,False
INV002856,225.8,6,True
INV002857,147.0,6,True
INV002858,,1,False
INV002859,201.0,6,True
INV002860,91.0,2,True
INV002861,159.42857142857142,8,True
INV002862,503.0,2,True
INV002863,,1,False
INV002864,201.42857142857142,8,True
INV002865,395.0,3,True
INV002866,364.0,3,True
INV002867,675.5,3,True
INV002868,328.5,5,True
INV002869,150.0,7,True
INV002870,395.5,3,True
INV002871,126.77777777777777,10,True
INV002872,438.0,2,True
INV002873,240.0,6,True
INV002874,527.0,3,True
INV002875,62.27272727272727,12,True
INV002876,164.85714285714286,8,True
INV002877,163.875,9,True
INV002878,199.16666666666666,7,True
INV002879,166.375,9,True
INV002880,206.0,5,True
INV002881,478.0,3,True
INV002882,252.4,6,True
INV002883,205.5,3,True
INV002884,180.83333333333334,7,True
INV002885,172.33333333333334,4,True
INV002886,467.0,3,True
INV002887,127.33333333333333,10,True
INV002888,719.0,2,True
INV002889,334.5,3,True
INV002890,210.83333333333334,7,True
INV002891,193.5,7,True
INV002892,138.44444444444446,10,True
INV002893,145.0,3,True
INV002894,197.0,7,True
INV002895,180.33333333333334,7,True
INV002896,240.5,5,True
INV002897,481.0,3,True
INV002898,196.5,5,True
INV002899,137.0,2,True
INV002900,219.16666666666666,7,True
INV002901,368.5,3,True
INV002902,278.2,6,True
INV002903,152.14285714285714,8,True
INV002904,144.0,10,True
INV002905,86.77777777777777,10,True
INV002906,179.5,5,True
INV002907,183.66666666666666,4,True
INV002908,145.0,7,True
INV002909,169.0,7,True
INV002910,76.5,3,True
INV002911,179.4,6,True
INV002912,674.5,3,True
INV002913,265.5,3,True
INV002914,116.75,5,True
INV002915,203.0,3,True
INV002916,132.85714285714286,8,True
INV002917,163.2,6,True
INV002918,225.5,5,True
INV002919,199.83333333333334,7,True
INV002920,139.83333333333334,7,True
INV002921,222.0,6,True
INV002922,488.0,2,True
INV002923,226.66666666666666,7,True
INV002924,173.625,9,True
INV002925,165.5,9,True
INV002926,486.0,2,True
INV002927,266.25,5,True
INV002928,157.83333333333334,7,True
INV002929,167.625,9,True
INV002930,301.0,4,True
INV002931,229.6,6,True
INV002932,181.66666666666666,7,True
INV002933,239.5,5,True
INV002934,195.33333333333334,4,True
INV002935,474.5,3,True
INV002936,156.16666666666666,7,True
INV002937,571.0,3,True
INV002938,529.0,3,True
INV002939,379.6666666666667,4,True
INV002940,262.3333333333333,4,True
INV002941,,1,False
INV002942,188.8,6,True
INV002943,20.0,2,False
INV002944,223.25,5,True
INV002945,253.5,3,True
INV002946,272.0,4,True
INV002947,200.25,5,True
INV002948,167.33333333333334,7,True
INV002949,155.28571428571428,8,True
INV002950,144.375,9,True
INV002951,167.83333333333334,7,True
INV002952,1309.0,2,True
INV002953,208.0,6,True
INV002954,195.0,8,True
INV002955,539.0,2,True
INV002956,153.875,9,True
INV002957,236.2,6,True
INV002958,235.66666666666666,4,True
INV002959,313.0,5,True
INV002960,164.875,9,True
INV002961,392.0,4,True
INV002962,204.66666666666666,7,True
INV002963,197.66666666666666,4,True
INV002964,355.25,5,True
INV002965,158.0,9,True
INV002966,313.3333333333333,4,True
INV002967,440.0,4,True
INV002968,237.0,6,True
INV002969,149.0,2,True
INV002970,151.85714285714286,8,True
INV002971,,1,False
INV002972,164.0,5,True
INV002973,437.6666666666667,4,True
INV002974,239.33333333333334,4,True
INV002975,214.8,6,True
INV002976,193.75,5,True
INV002977,138.0,8,True
INV002978,305.0,2,True
INV002979,206.66666666666666,4,True
INV002980,611.0,3,True
INV002981,71.0,3,True
INV002982,461.6666666666667,4,True
INV002983,12.0,2,False
INV002984,274.75,5,True
INV002985,190.0,8,True
INV002986,676.0,2,True
INV002987,156.5,7,True
INV002988,183.0,4,True
INV002989,170.14285714285714,8,True
INV002990,614.0,2,True
INV002991,232.5,5,True
INV002992,648.5,3,True
INV002993,232.0,6,True
INV002994,144.14285714285714,8,True
INV002995,150.875,9,True
INV002996,214.66666666666666,7,True
INV002997,359.0,4,True
INV002998,,1,False
INV002999,257.75,5,True
INV003000,164.625,9,True
INV003001,94.0,2,True
INV003002,291.75,5,True
INV003003,126.0,4,True
INV003004,187.6,6,True
INV003005,271.0,3,True
INV003006,130.0,6,True
INV003007,138.5,3,True
INV003008,219.0,4,True
INV003009,974.0,2,True
INV003010,339.5,3,True
INV003011,200.0,6,True
INV003012,187.0,5,True
INV003013,471.0,3,True
INV003014,405.0,3,True
INV003015,351.3333333333333,4,True
INV003016,119.8,6,True
INV003017,165.0,6,True
INV003018,1056.0,2,True
INV003019,369.6666666666667,4,True
INV003020,366.0,2,True
INV003021,401.0,3,True
INV003022,175.71428571428572,8,True
INV003023,226.33333333333334,4,True
INV003024,227.33333333333334,7,True
INV003025,125.0,8,True
INV003026,115.83333333333333,7,True
INV003027,159.0,8,True
INV003028,229.0,3,True
INV003029,286.6666666666667,4,True
INV003030,173.25,5,True
INV003031,182.6,6,True
INV003032,251.2,6,True
INV003033,113.5,3,True
INV003034,196.5,7,True
INV003035,409.6666666666667,4,True
INV003036,321.3333333333333,4,True
INV003037,221.0,2,True
INV003038,575.0,3,True
INV003039,264.6,6,True
INV003040,161.57142857142858,8,True
